Review,Product,Review Text,Valence,Description,Action,Object,Feature,Ability,Agent,Environment,Product.1,Annotated Text
http://linked.aub.edu.lb/actionrec/Review/80c90735b5458cd8578e0f6fba568e26,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'The Samsung Galaxy laptop fits my needs exactly!!!!'},,The person likes that he/she can work on some projects with this laptop,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Universal,SM_T970NZKAXAR,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/a3234b7aa8ea9b30a53f2635fbda13af,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'The computer overall works well, but I had a couple difficulties with it. After a few short months of using it at college, one of the USB-C ports stopped working. I take extremely good care of my computer too, always carrying it in a case and being extra careful with it whenever it""s out of the case. It""s currently in the process of being repaired.The screen is what really made me mad. With all my care in handling my computer and even putting it in a case in my backpack, I opened my computer one day to a long hairline crack through the screen. Again, this was only 2-3 months into having the computer. Soon after, another showed up. It""s still usable, but it""s incredibly frustrating that, with all the gentleness with which I""ve handled my computer, a crack like this still shows up, and Samsung considers it a ""physical damage"" and not poor design/manufacturer""s defect, so they won""t repair the screen for free. I did nothing to cause the cracks other than simply carry it like I would any other computer, except a little more carefully.All in all, the insides work well (besides the broken USB-C port) and it""s a solid computer. The design of it is way too flimsy though and I would strongly recommend looking for a different computer with similar specs.'}",,The person does not like the presence of cracks in the screen of this laptop to work,WorkAction,WorkTasks,ScreenQuality,WorkingAbility,Person,Universal,GA00519_US,The screen is what really made me mad. With all my care in handling my computer and even putting it in a case in my backpack
http://linked.aub.edu.lb/actionrec/Review/98aca929bc84434068c990a96181ceef,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Most reviews on here on not good or in description enough. This laptop is pretty powerful especially if you get the 16GB of ram and 1TB of SSD. The only few things I don^t like is yes, the fan on the bottom of the computer does get hot, but you can fix this in the settings but the computer may be slower, so be aware. The other issue I^ve had was with windows 11. It runs smoothly but my finger print sensor and Facial recognition will not work. And I^m not sure how to fix it. But over all this is a great computer, it folds 360, comes with an S Pen in the box, and it^s fast. The speakers can be a little low depending on the surface it is on but overall this laptop is pretty high quality.'}",,The person likes the fan on the bottom of this laptop to keep the temperature down.,KeepAction,Fan,FanSpeed,KeepingAbility,Person,Universal,13m_bd0023dx,The fan on the bottom of the computer does get hot
http://linked.aub.edu.lb/actionrec/Review/8cdddddf2ea01e4f5a582dc9952fba73,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Great laptop; works well for business.  Battery life is great.'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,OperatingSystem,WorkingAbility,Person,Universal,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/74301c3e04f68f2d8ac94869ee7db1a6,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'As a piece of hardware, this laptop is about perfect. The keys are comfortable, the screen clear, and the touch screen works perfectly. It is much faster than the old one it replaced. Most of our issues were getting used to Windows 11 instead of Windows 10. That was not the machine""s fault, but be prepared to ask for support if that transition applies to you.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Applications,WorkingAbility,Person,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/fb8befaf2b16a09f487838d9c1731e7a,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'It was very good computer  I""ll buy another computer that was the Best Buy you can buy'}",,The person likes this laptop due to its ease of use to type documents on the touchscreen,TypeAction,,SurfacePen,TypingAbility,Person,Home,i7405_A388TUP_PUS,Its easy to use
http://linked.aub.edu.lb/actionrec/Review/f021a28b257f799766e1bef2b9f5ee6f,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I recently purchased this laptop for my daughter, as a high school graduation gift.  Although she has only used it a couple of times, she absolutely loves it.  It was ready to use right out of the box.  It is very thin and lightweight.  The stylus is a bonus.  I would definitely recommend this laptop!'}",,The person likes to work on some projects with this laptop,WorkAction,,,WorkingAbility,Person,Universal,13m_bd0023dx,some projects
http://linked.aub.edu.lb/actionrec/Review/e6285e5eda908da231a0413fcdf951ee,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'The laptop was great. It^s a good value laptop that was better than my last one.'},,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Person,Home,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/7e95abebbd18eccac06e4164e5e67656,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Great laptop, display is amazing, gorgeous images, love the pen, lots of  memory, very fast. I spend way too much time on it.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,ProcessingUnit,WorkingAbility,Person,Home,13m_bd0023dx,I love it!
http://linked.aub.edu.lb/actionrec/Review/efdc546416be9960ccc8e31fa352c143,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Quality Product!  Very ergonomical and far above expectations!'},,The person likes that he/she can hear the sound of this laptop,HearAction,Sound,Microphone,HearingAbility,Person,Home,13m_bd0023dx,students can hear me well
http://linked.aub.edu.lb/actionrec/Review/73f500ab70f60f6ab89a54919b3b2605,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I^ve had this computer for about a month. It was right in my price range, speed is great, and I love the functionality of it for day to day office work (in marketing) and it^s great with graphics/photos. So far, so good!'}",,The person likes that this laptop can be used for everyday office work,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,I love the functionality of it for day to day office work (in marketing)
http://linked.aub.edu.lb/actionrec/Review/0aecc81fc06787cc70b70bedf28def79,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'It""s like a PC with the convenience of a cell phone with the screen of a high-end TV!'}",,The person likes the screen size of this laptop to watch movies and TV shows.,WatchAction,MediaObject,ScreenSize,WatchingAbility,Person,Home,13m_bd0023dx,"It""s like a PC with the convenience of a cell phone with the screen of a high-end TV!"
http://linked.aub.edu.lb/actionrec/Review/11b47176766c0508dd369f4ebace1788,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Great machine and software package (windows,  office and basic apps), the offer also included antivirus and firewall. The touchscreen and included pen are cool, memory and disk space are top of the line ( personal and business use, not gaming). The audio jack is still there!One star less bcoz it only has USBc ports (very thin laptop) , would have been good to keep a USBa. Additional cables for HDMi and DP will cost around 50 bucks. The screen is VERY thin, handle with care!'}",,The person likes that the battery lasts long enough to work all day on this laptop,WorkAction,WorkTasks,BatteryLife,WorkingAbility,Person,Universal,13m_bd0023dx,The battery lasts long enough to work all day.
http://linked.aub.edu.lb/actionrec/Review/736d028ae259e9d6ed6fe89111966dd9,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Wow i really like the first version but i have to admit i love this second'},,The person likes to work with this laptop,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Home,13m_bd0023dx,I use this machine for work and play
http://linked.aub.edu.lb/actionrec/Review/1a5c679f82f6b80474c4d6a61cb205ef,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'I love this computer!!!It""s really light and thin. And super fast.The only thing is sometimes it oveheats.'}",,The user uses this laptop to work online,WorkAction,WorkTasks,Speed,WorkingAbility,Person,Universal,13m_bd0023dx,I use it for work
http://linked.aub.edu.lb/actionrec/Review/3d7363fa4de155d134e54805986dfe4f,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'I have been researching a new laptop for a while even though this was on the high side of the budget I chose this one. the slick design is also very nice. if I had to give it a negative it would be that it does get warm after awhile having it in my lap.'},,The Student likes the touch screen of the laptop to draw and write on it.,DrawAction,WorkTasks,ScreenResolution,DrawingAbility,Student,Universal,13m_bd0023dx,draw and write on it
http://linked.aub.edu.lb/actionrec/Review/43a64128ed54c86d4fad5a3f7d0aeaf0,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Excellent performance overall in a 15.6"" device that is amazingly lightweight but very sturdy.'}",,The person likes to work on some projects with this laptop,WorkAction,WorkTasks,Lightweight,WorkingAbility,Person,Universal,13m_bd0023dx,I would recommend this 2-1 to anyone looking for a new light weight laptop with touch screen!
http://linked.aub.edu.lb/actionrec/Review/2a60a8bee3b788192844fcad8967065e,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Had Austin here to transfer all my data, assembled all components and also hooked up printer!!'}",,The student likes to work on some projects with this laptop,WorkAction,WorkTasks,,WorkingAbility,Student,Home,13m_bd0023dx,work in some projects on the side
http://linked.aub.edu.lb/actionrec/Review/00e2d5c45ef5b86475cae43c8d75cb52,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'The speed of the computer is great and the battery life is good for what I need it for.'},,The person likes that this laptop can be used for virtual teaching.,TeachAction,WorkTasks,Speed,TeachingAbility,Person,Universal,13m_bd0023dx,The speed of the computer is great and the battery life is good for what I need it for.
http://linked.aub.edu.lb/actionrec/Review/74af6fdda2eacd351cb7a16a9f064f12,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Marvelous in every way with 1 exception   windows hello (facial recognition) wouldnt work'},,The person dont like that Windows Hello (facial recognition) wont work on this laptop,WorkAction,WorkTasks,WindowsHello,WorkingAbility,Person,Universal,13m_bd0023dx,Marvelous in every way with 1 exception 1 windows hello (facial recognition) wouldnt work
http://linked.aub.edu.lb/actionrec/Review/6cd7c19836cd30b9db9c7bb73f74bc50,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Perfect item awesome laptop fast generated highly recommended I really love it highly recommend it to buy'},,The person likes the microphone of this laptop to hear his/her voice during teaching,WorkAction,WorkTasks,Microphone,WorkingAbility,Teacher,Home,13m_bd0023dx,and also work in some projects on the side!
http://linked.aub.edu.lb/actionrec/Review/34d958daeefdda4dbadd9f3508cf8b9e,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'I never l had a laptop before. And I must say for an old fogie like me. It is fantastic.'},,The user likes that this laptops microphone can pick up the voice of others even if it is on silent mode.,ListenAction,Sound,Microphone,ListeningAbility,Person,Home,13m_bd0023dx,Its good microphone
http://linked.aub.edu.lb/actionrec/Review/a20841f60c6a47e204ee31ab8eef140d,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},{'Love the graphics and speed. Gets a little hot when charging but battery last quite a while.'},,The person likes that this laptop can be used for virtual teaching,UseAction,WorkTasks,,UsingAbility,Teacher,Home,13m_bd0023dx,virtual teaching
http://linked.aub.edu.lb/actionrec/Review/fc58c11e08f91cfaefbfd1dda5b9a8ce,{'Samsung - Galaxy Book2 Pro 360 2-in-1 15.6 AMOLED Touch Screen Laptop - Intel 12th Gen Evo Core i7 - 16GB DDR5 Memory  1TB SSD - Silver'},"{'Great notebook! Super light, easy to carry, with number keypad. Very fast for what I need to work on.'}",,The person likes the touchscreen feature of this laptop which allows the person to do a lot of things on it,DoAction,Work,TouchScreen,DoingAbility,Person,Universal,13m_bd0023dx,touch screen
